#####################################################################
# Alchemist log file - simulation started at: 2025-01-20T16:52+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 1.5, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time network-diameter nodes network-degree[max] network-degree[mean] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
152.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
153.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 490 NaN NaN NaN
154.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 490 NaN NaN NaN
155.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 489 NaN NaN NaN
156.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 489 NaN NaN NaN
157.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 489 NaN NaN NaN
158.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 488 NaN NaN NaN
159.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 488 NaN NaN NaN
160.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 487 NaN NaN NaN
161.0 10 33 7.0 4.1 1.7 3.00 0.970 0.102 449 132 0.00 5.94e+35 1.80e+34 0.259 2.56e+03 487 NaN NaN NaN
